"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10221050, SEN S/N: 10200857)","Current, mA (LGR S/N: 10221050, SEN S/N: 10200857)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10213636)","RH, % (LGR S/N: 10221050, SEN S/N: 10213636)","DewPt, °C (LGR S/N: 10221050, SEN S/N: 10213636)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365531, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365588, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221050, SEN S/N: 10374515)","Wetness, % (LGR S/N: 10221050, SEN S/N: 10374901)","Solar Radiation, W/m² (LGR S/N: 10221050, SEN S/N: 10375649)"
1417,2014-11-26 09:55:00,-0.1988,0.0000,25.695,13.500,-4.3,37.178,24.050,0.0528,0.00,60.6
1418,2014-11-26 10:00:00,-0.1988,0.0000,25.866,13.700,-3.9,38.393,24.750,0.0544,0.00,60.6
1419,2014-11-26 10:05:00,-0.1988,0.0000,26.280,14.000,-3.3,38.616,25.258,0.0547,0.00,61.9
1420,2014-11-26 10:10:00,-0.1988,0.0000,26.353,13.800,-3.5,40.228,25.695,0.0555,0.00,61.9
1421,2014-11-26 10:15:00,-0.1988,0.0000,26.304,13.700,-3.6,41.356,26.231,0.0570,0.00,61.9
1422,2014-11-26 10:20:00,-0.1988,0.0000,26.524,13.800,-3.3,42.445,26.744,0.0581,0.00,119.4
1423,2014-11-26 10:25:00,-0.1988,0.0000,26.965,13.700,-3.1,42.297,27.063,0.0581,0.00,111.9
1424,2014-11-26 10:30:00,-0.2039,0.0000,27.136,13.900,-2.7,42.119,27.161,0.0596,0.00,61.9
1425,2014-11-26 10:35:00,-0.2039,0.0000,27.259,14.300,-2.3,43.043,27.358,0.0599,0.00,64.4
1426,2014-11-26 10:40:00,-0.2039,0.0000,27.604,13.100,-3.2,43.223,27.481,0.0607,0.00,68.1
1427,2014-11-26 10:45:00,-0.2039,0.0000,27.333,13.200,-3.3,44.135,27.579,0.0614,0.00,66.9
1428,2014-11-26 10:50:00,-0.2039,0.0000,27.727,12.700,-3.5,44.936,27.727,0.0628,0.00,59.4
1429,2014-11-26 10:55:00,-0.2039,0.0000,28.072,12.900,-3.0,45.248,27.776,0.0628,0.00,60.6
1430,2014-11-26 11:00:00,-0.2039,0.0000,28.295,13.600,-2.1,45.750,27.382,0.0639,0.00,70.6
1431,2014-11-26 11:05:00,-0.2039,0.0000,27.924,12.500,-3.5,47.385,27.186,0.0639,0.00,69.4
1432,2014-11-26 11:10:00,-0.2039,0.0000,28.742,13.200,-2.2,46.609,26.500,0.0646,0.00,53.1
1433,2014-11-26 11:15:00,-0.2039,0.0000,29.190,12.300,-2.8,46.290,26.012,0.0653,0.00,55.6
1434,2014-11-26 11:20:00,-0.2039,0.0000,28.692,12.600,-2.8,45.719,25.793,0.0653,0.00,115.6
1435,2014-11-26 11:25:00,-0.2039,0.0000,29.065,12.400,-2.8,46.067,25.817,0.0660,0.00,413.1
1436,2014-11-26 11:30:00,-0.2039,0.0000,28.419,12.200,-3.5,44.658,25.720,0.0664,0.00,275.6
1437,2014-11-26 11:35:00,-0.2039,0.0000,29.115,12.600,-2.5,43.677,26.036,0.0671,0.00,576.9
1438,2014-11-26 11:40:00,-0.2039,0.0000,29.464,11.900,-3.0,40.257,26.451,0.0664,0.00,376.9
1439,2014-11-26 11:45:00,-0.2039,0.0000,30.066,12.500,-1.9,37.096,26.793,0.0671,0.00,185.6
1440,2014-11-26 11:50:00,-0.2039,0.0000,29.815,12.500,-2.1,38.616,26.989,0.0678,0.00,323.1
1441,2014-11-26 11:55:00,-0.2039,0.0000,29.439,12.700,-2.2,38.170,27.063,0.0678,0.00,74.4
1442,2014-11-26 12:00:00,-0.2039,0.0000,30.192,12.400,-1.9,36.200,27.259,0.0684,0.00,56.9
1443,2014-11-26 12:05:00,-0.2039,0.0000,29.565,12.600,-2.2,34.969,27.014,0.0684,0.00,106.9
1444,2014-11-26 12:10:00,-0.2039,0.0000,29.490,12.100,-2.8,34.124,26.451,0.0678,0.00,270.6
1445,2014-11-26 12:15:00,-0.2039,0.0000,29.765,12.800,-1.8,34.229,26.280,0.0684,0.00,356.9
1446,2014-11-26 12:20:00,-0.2039,0.0000,30.016,12.500,-1.9,34.704,25.793,0.0678,0.00,365.6
1447,2014-11-26 12:25:00,-0.2039,0.0000,30.217,12.600,-1.7,38.254,25.647,0.0678,0.00,540.6
1448,2014-11-26 12:30:00,-0.2039,0.0000,30.243,11.800,-2.5,34.916,25.453,0.0678,0.00,426.9
1449,2014-11-26 12:35:00,-0.2039,0.0000,29.890,11.900,-2.7,34.334,25.186,0.0678,0.00,28.1
1450,2014-11-26 12:40:00,-0.2039,0.0000,29.090,11.600,-3.6,32.433,24.798,0.0671,0.00,20.6
1451,2014-11-26 12:45:00,-0.2039,0.0000,29.115,12.500,-2.6,31.791,24.484,0.0660,0.00,18.1
1452,2014-11-26 12:50:00,-0.2039,0.0000,29.165,12.400,-2.7,30.343,24.291,0.0653,0.00,18.1
1453,2014-11-26 12:55:00,-0.2039,0.0000,28.766,11.900,-3.6,28.568,23.881,0.0646,0.00,18.1
1454,2014-11-26 13:00:00,-0.2039,0.0000,29.165,12.500,-2.6,27.875,23.665,0.0646,0.00,18.1
1455,2014-11-26 13:05:00,-0.2039,0.0000,29.340,11.700,-3.3,27.481,23.352,0.0632,0.00,18.1
1456,2014-11-26 13:10:00,-0.2039,0.0000,29.015,10.800,-4.6,27.407,22.992,0.0628,0.00,20.6
1457,2014-11-26 13:15:00,-0.2039,0.0000,29.040,11.000,-4.4,26.720,22.944,0.0628,0.00,23.1
1458,2014-11-26 13:20:00,-0.2039,0.0000,29.290,10.700,-4.6,26.818,22.657,0.0614,0.00,25.6
1459,2014-11-26 13:25:00,-0.2039,0.0000,29.414,10.600,-4.6,26.549,22.537,0.0614,0.00,25.6
1460,2014-11-26 13:30:00,-0.2039,0.0000,29.590,10.500,-4.6,26.769,22.441,0.0607,0.00,26.9
1461,2014-11-26 13:35:00,-0.2039,0.0000,29.365,9.700,-5.8,26.818,22.274,0.0607,0.00,26.9
1462,2014-11-26 13:40:00,-0.2039,0.0000,29.439,10.200,-5.1,26.598,22.226,0.0607,0.00,25.6
1463,2014-11-26 13:45:00,-0.2039,0.0000,29.490,10.500,-4.7,26.695,22.178,0.0596,0.00,25.6
1464,2014-11-26 13:50:00,-0.2039,0.0000,29.389,10.800,-4.4,26.500,22.082,0.0596,0.00,25.6
1465,2014-11-26 13:55:00,-0.2039,0.0000,29.215,11.400,-3.8,26.256,22.034,0.0596,0.00,24.4
1466,2014-11-26 14:00:00,-0.2039,0.0000,29.190,11.400,-3.8,26.109,21.963,0.0596,0.00,23.1
1467,2014-11-26 14:05:00,-0.2039,0.0000,29.165,11.700,-3.5,25.817,21.843,0.0588,0.00,20.6
1468,2014-11-26 14:10:00,-0.2039,0.0000,29.040,11.600,-3.7,25.574,21.772,0.0581,0.00,19.4
1469,2014-11-26 14:15:00,-0.2039,0.0000,28.841,11.900,-3.5,25.186,21.700,0.0581,0.00,19.4
1470,2014-11-26 14:20:00,-0.2039,0.0000,28.916,11.900,-3.4,25.113,21.628,0.0574,0.00,19.4
1471,2014-11-26 14:25:00,-0.2039,0.0000,28.717,12.000,-3.5,24.992,21.557,0.0574,0.00,21.9
1472,2014-11-26 14:30:00,-0.2039,0.0000,28.791,12.200,-3.2,24.798,21.461,0.0574,0.00,24.4
1473,2014-11-26 14:35:00,-0.2039,0.0000,28.642,12.300,-3.2,25.040,21.342,0.0574,0.00,26.9
1474,2014-11-26 14:40:00,-0.2039,0.0000,28.493,12.200,-3.4,24.653,21.294,0.0570,0.00,30.6
1475,2014-11-26 14:45:00,-0.2039,0.0000,28.468,12.100,-3.6,24.315,21.318,0.0570,0.00,34.4
1476,2014-11-26 14:50:00,-0.2039,0.0000,28.419,12.200,-3.5,24.243,21.223,0.0570,0.00,36.9
1477,2014-11-26 14:55:00,-0.2039,0.0000,28.667,12.400,-3.1,24.726,21.127,0.0570,0.00,39.4
1478,2014-11-26 15:00:00,-0.2039,0.0000,28.444,12.800,-2.8,24.677,21.151,0.0562,0.00,38.1
1479,2014-11-26 15:05:00,-0.2039,0.0000,28.122,13.400,-2.5,24.050,21.199,0.0562,0.00,36.9
1480,2014-11-26 15:10:00,-0.2039,0.0000,28.097,13.500,-2.4,23.905,21.103,0.0562,0.00,30.6
1481,2014-11-26 15:15:00,-0.2039,0.0000,28.023,13.100,-2.8,24.002,20.960,0.0562,0.00,24.4
1482,2014-11-26 15:20:00,-0.2039,0.0000,27.875,13.300,-2.8,23.641,20.936,0.0555,0.00,18.1
1483,2014-11-26 15:25:00,-0.2039,0.0000,27.333,13.700,-2.8,23.208,20.913,0.0555,0.00,9.4
1484,2014-11-26 15:30:00,-0.2039,0.0000,27.161,14.000,-2.6,23.088,20.817,0.0555,0.00,6.9
1485,2014-11-26 15:35:00,-0.2039,0.0000,27.087,14.300,-2.4,22.920,20.746,0.0555,0.00,5.6
1486,2014-11-26 15:40:00,-0.2039,0.0000,26.842,14.600,-2.3,22.633,20.698,0.0547,0.00,5.6
1487,2014-11-26 15:45:00,-0.2039,0.0000,26.622,14.700,-2.4,22.585,20.603,0.0555,0.00,5.6
1488,2014-11-26 15:50:00,-0.2039,0.0000,26.573,15.000,-2.2,22.441,20.531,0.0547,0.00,4.4
1489,2014-11-26 15:55:00,-0.2039,0.0000,26.426,15.400,-1.9,22.298,20.460,0.0547,0.00,4.4
1490,2014-11-26 16:00:00,-0.2039,0.0000,26.353,15.500,-1.9,22.130,20.412,0.0544,0.00,4.4
1491,2014-11-26 16:05:00,-0.2039,0.0000,26.134,15.700,-1.9,21.987,20.341,0.0544,0.00,4.4
1492,2014-11-26 16:10:00,-0.2039,0.0000,25.914,15.900,-1.9,21.843,20.269,0.0544,0.00,3.1
1493,2014-11-26 16:15:00,-0.2039,0.0000,25.768,15.800,-2.1,21.676,20.198,0.0544,0.00,3.1
1494,2014-11-26 16:20:00,-0.2039,0.0000,25.647,15.500,-2.5,21.557,20.126,0.0536,0.00,1.9
1495,2014-11-26 16:25:00,-0.2039,0.0000,25.550,15.200,-2.8,21.390,20.055,0.0536,0.00,1.9
1496,2014-11-26 16:30:00,-0.2039,0.0000,25.647,15.000,-2.9,21.294,19.960,0.0536,0.00,1.9
1497,2014-11-26 16:35:00,-0.2039,0.0000,25.768,15.000,-2.8,21.223,19.865,0.0536,0.00,0.6
1498,2014-11-26 16:40:00,-0.2039,0.0000,25.866,14.900,-2.8,21.079,19.793,0.0536,0.00,0.6
1499,2014-11-26 16:45:00,-0.1988,0.0000,25.914,14.800,-2.9,20.960,19.746,0.0536,0.00,0.6
1500,2014-11-26 16:50:00,-0.1988,0.0000,25.939,14.600,-3.0,20.865,19.674,0.0528,0.00,0.6
1501,2014-11-26 16:55:00,-0.1988,0.0000,25.817,14.600,-3.1,20.770,19.603,0.0528,0.00,0.6
1502,2014-11-26 17:00:00,-0.1988,0.0000,25.550,14.800,-3.2,20.650,19.532,0.0528,0.00,0.6
1503,2014-11-26 17:05:00,-0.1988,0.0000,25.258,15.100,-3.1,20.579,19.484,0.0528,0.00,0.6
1504,2014-11-26 17:10:00,-0.1988,0.0000,25.210,15.300,-3.0,20.484,19.389,0.0528,0.00,0.6
1505,2014-11-26 17:15:00,-0.1988,0.0000,25.040,16.700,-1.9,20.388,19.341,0.0521,0.00,0.6
1506,2014-11-26 17:20:00,-0.1988,0.0000,25.065,17.700,-1.1,20.388,19.270,0.0521,0.00,0.6
1507,2014-11-26 17:25:00,-0.1988,0.0000,24.750,18.200,-1.0,20.269,19.199,0.0521,0.00,0.6
1508,2014-11-26 17:30:00,-0.1988,0.0000,24.363,18.500,-1.1,20.198,19.175,0.0521,0.00,0.6
1509,2014-11-26 17:35:00,-0.1988,0.0000,24.002,18.200,-1.6,20.103,19.127,0.0521,0.00,0.6
1510,2014-11-26 17:40:00,-0.1988,0.0000,23.978,17.700,-2.0,19.984,19.080,0.0517,0.00,0.6
1511,2014-11-26 17:45:00,-0.1988,0.0000,24.267,17.500,-1.9,19.912,19.032,0.0517,0.00,0.6
1512,2014-11-26 17:50:00,-0.1988,0.0000,24.122,18.600,-1.2,19.888,18.937,0.0517,0.00,0.6
1513,2014-11-26 17:55:00,-0.1988,0.0000,23.930,18.000,-1.8,19.817,18.889,0.0517,0.00,0.6
1514,2014-11-26 18:00:00,-0.1988,0.0000,23.857,17.800,-2.0,19.770,18.818,0.0517,0.00,0.6
1515,2014-11-26 18:05:00,-0.1988,0.0000,23.809,18.200,-1.8,19.722,18.747,0.0517,0.00,0.6
1516,2014-11-26 18:10:00,-0.1988,0.0000,24.026,18.600,-1.3,19.674,18.699,0.0517,0.00,0.6
1517,2014-11-26 18:15:00,-0.1988,0.0000,24.243,18.100,-1.5,19.627,18.699,0.0517,0.00,0.6
1518,2014-11-26 18:20:00,-0.1988,0.0000,24.146,17.700,-1.9,19.579,18.699,0.0509,0.00,0.6
1519,2014-11-26 18:25:00,-0.1988,0.0000,23.833,17.300,-2.4,19.579,18.675,0.0509,0.00,0.6
1520,2014-11-26 18:30:00,-0.1988,0.0000,23.881,17.200,-2.5,19.532,18.675,0.0509,0.00,0.6
1521,2014-11-26 18:35:00,-0.1988,0.0000,23.689,17.300,-2.6,19.436,18.628,0.0509,0.00,0.6
1522,2014-11-26 18:40:00,-0.1988,0.0000,23.376,17.600,-2.6,19.341,18.580,0.0509,0.00,0.6
1523,2014-11-26 18:45:00,-0.1988,0.0000,23.448,17.400,-2.7,19.318,18.557,0.0509,0.00,0.6
1524,2014-11-26 18:50:00,-0.1988,0.0000,23.617,17.000,-2.8,19.270,18.509,0.0509,0.00,0.6
1525,2014-11-26 18:55:00,-0.1988,0.0000,23.665,16.900,-2.9,19.222,18.485,0.0509,0.00,0.6
1526,2014-11-26 19:00:00,-0.1988,0.0000,23.689,16.400,-3.3,19.175,18.438,0.0501,0.00,0.6
1527,2014-11-26 19:05:00,-0.1988,0.0000,23.930,16.000,-3.4,19.175,18.414,0.0501,0.00,0.6
1528,2014-11-26 19:10:00,-0.1988,0.0000,23.713,16.100,-3.5,19.151,18.390,0.0501,0.00,0.6
1529,2014-11-26 19:15:00,-0.1988,0.0000,23.545,16.200,-3.5,19.103,18.366,0.0501,0.00,0.6
1530,2014-11-26 19:20:00,-0.1988,0.0000,23.280,16.500,-3.5,19.032,18.343,0.0501,0.00,0.6
1531,2014-11-26 19:25:00,-0.1988,0.0000,23.040,16.900,-3.4,18.961,18.295,0.0501,0.00,0.6
1532,2014-11-26 19:30:00,-0.1988,0.0000,23.112,16.900,-3.3,18.913,18.271,0.0501,0.00,0.6
1533,2014-11-26 19:35:00,-0.1988,0.0000,23.280,16.900,-3.2,18.913,18.224,0.0501,0.00,0.6
1534,2014-11-26 19:40:00,-0.1988,0.0000,23.665,16.200,-3.5,18.889,18.200,0.0501,0.00,0.6
1535,2014-11-26 19:45:00,-0.1988,0.0000,23.545,16.200,-3.5,18.866,18.176,0.0501,0.00,0.6
1536,2014-11-26 19:50:00,-0.1988,0.0000,23.641,15.800,-3.8,18.818,18.152,0.0494,0.00,0.6
1537,2014-11-26 19:55:00,-0.1988,0.0000,23.665,15.600,-4.0,18.794,18.105,0.0494,0.00,0.6
1538,2014-11-26 20:00:00,-0.1988,0.0000,23.617,15.700,-3.9,18.794,18.081,0.0494,0.00,0.6
1539,2014-11-26 20:05:00,-0.1988,0.0000,23.761,15.800,-3.7,18.747,18.081,0.0494,0.00,0.6
1540,2014-11-26 20:10:00,-0.1988,0.0000,23.521,16.100,-3.7,18.699,18.033,0.0494,0.00,0.6
1541,2014-11-26 20:15:00,-0.1988,0.0000,23.448,16.500,-3.4,18.675,18.033,0.0494,0.00,0.6
1542,2014-11-26 20:20:00,-0.1988,0.0000,23.761,16.300,-3.3,18.699,17.986,0.0494,0.00,0.6
1543,2014-11-26 20:25:00,-0.1988,0.0000,24.026,16.000,-3.3,18.723,17.986,0.0494,0.00,0.6
1544,2014-11-26 20:30:00,-0.1988,0.0000,24.074,15.900,-3.4,18.747,17.986,0.0494,0.00,0.6
1545,2014-11-26 20:35:00,-0.1988,0.0000,24.098,15.800,-3.4,18.794,17.986,0.0494,0.00,0.6
1546,2014-11-26 20:40:00,-0.1988,0.0000,23.785,15.900,-3.6,18.723,17.962,0.0494,0.00,0.6
1547,2014-11-26 20:45:00,-0.1988,0.0000,22.729,17.200,-3.4,18.604,17.915,0.0494,0.00,0.6
1548,2014-11-26 20:50:00,-0.1988,0.0000,21.581,18.800,-3.2,18.580,17.796,0.0494,0.00,0.6
1549,2014-11-26 20:55:00,-0.1988,0.0000,21.270,18.800,-3.4,18.390,17.772,0.0494,0.00,0.6
1550,2014-11-26 21:00:00,-0.1988,0.0000,20.650,19.900,-3.2,18.247,17.748,0.0490,0.00,0.6
1551,2014-11-26 21:05:00,-0.1988,0.0000,20.174,20.400,-3.2,18.129,17.724,0.0494,0.00,0.6
1552,2014-11-26 21:10:00,-0.1988,0.0000,20.293,20.500,-3.1,18.081,17.629,0.0490,0.00,0.6
1553,2014-11-26 21:15:00,-0.1988,0.0000,20.436,20.300,-3.1,17.986,17.605,0.0490,0.00,0.6
1554,2014-11-26 21:20:00,-0.1988,0.0000,20.293,20.500,-3.1,17.915,17.582,0.0490,0.00,0.6
1555,2014-11-26 21:25:00,-0.1988,0.0000,20.103,20.300,-3.3,17.891,17.510,0.0490,0.00,0.6
1556,2014-11-26 21:30:00,-0.1988,0.0000,20.198,20.400,-3.2,17.796,17.463,0.0490,0.00,0.6
1557,2014-11-26 21:35:00,-0.1988,0.0000,19.960,20.900,-3.1,17.748,17.439,0.0490,0.00,0.6
1558,2014-11-26 21:40:00,-0.1988,0.0000,19.960,20.900,-3.1,17.724,17.272,0.0490,0.00,0.6
1559,2014-11-26 21:45:00,-0.1988,0.0000,20.293,21.200,-2.6,17.701,17.296,0.0490,0.00,0.6
1560,2014-11-26 21:50:00,-0.1988,0.0000,20.484,20.800,-2.7,17.653,17.272,0.0482,0.00,0.6
1561,2014-11-26 21:55:00,-0.1988,0.0000,20.531,21.100,-2.5,17.748,17.249,0.0490,0.00,0.6
1562,2014-11-26 22:00:00,-0.1988,0.0000,20.007,21.200,-2.8,17.629,17.249,0.0482,0.00,0.6
1563,2014-11-26 22:05:00,-0.1988,0.0000,19.627,21.600,-2.9,17.510,17.201,0.0482,0.00,0.6
1564,2014-11-26 22:10:00,-0.1988,0.0000,19.603,21.900,-2.7,17.439,17.177,0.0482,0.00,0.6
1565,2014-11-26 22:15:00,-0.1988,0.0000,19.532,21.900,-2.8,17.391,17.130,0.0482,0.00,0.6
1566,2014-11-26 22:20:00,-0.1988,0.0000,19.460,22.100,-2.7,17.296,17.106,0.0482,0.00,0.6
1567,2014-11-26 22:25:00,-0.1988,0.0000,20.365,20.400,-3.1,17.344,17.082,0.0482,0.00,0.6
1568,2014-11-26 22:30:00,-0.1988,0.0000,20.984,19.800,-2.9,17.391,17.058,0.0482,0.00,0.6
1569,2014-11-26 22:35:00,-0.1988,0.0000,21.724,18.600,-3.2,17.463,17.058,0.0482,0.00,0.6
1570,2014-11-26 22:40:00,-0.1988,0.0000,22.106,18.000,-3.3,17.534,17.058,0.0482,0.00,0.6
1571,2014-11-26 22:45:00,-0.1988,0.0000,22.202,17.700,-3.5,17.629,17.058,0.0482,0.00,0.6
1572,2014-11-26 22:50:00,-0.1988,0.0000,22.345,17.500,-3.5,17.677,17.058,0.0482,0.00,0.6
1573,2014-11-26 22:55:00,-0.1988,0.0000,22.441,17.200,-3.6,17.724,17.058,0.0482,0.00,0.6
1574,2014-11-26 23:00:00,-0.1988,0.0000,22.944,16.700,-3.6,17.796,17.082,0.0482,0.00,0.6
1575,2014-11-26 23:05:00,-0.1988,0.0000,23.328,16.200,-3.7,17.867,17.082,0.0482,0.00,0.6
1576,2014-11-26 23:10:00,-0.1988,0.0000,23.040,16.400,-3.8,17.867,17.106,0.0482,0.00,0.6
1577,2014-11-26 23:15:00,-0.1988,0.0000,22.154,17.100,-4.0,17.796,17.106,0.0482,0.00,0.6
1578,2014-11-26 23:20:00,-0.1988,0.0000,21.366,18.100,-3.8,17.677,17.106,0.0482,0.00,0.6
1579,2014-11-26 23:25:00,-0.1988,0.0000,20.388,19.000,-4.0,17.534,17.082,0.0482,0.00,0.6
1580,2014-11-26 23:30:00,-0.1988,0.0000,19.746,20.000,-3.8,17.439,17.058,0.0482,0.00,0.6
1581,2014-11-26 23:35:00,-0.1988,0.0000,19.413,20.500,-3.8,17.320,17.058,0.0482,0.00,0.6
1582,2014-11-26 23:40:00,-0.1988,0.0000,19.532,20.400,-3.7,17.272,17.011,0.0482,0.00,0.6
1583,2014-11-26 23:45:00,-0.1988,0.0000,20.150,19.700,-3.7,17.320,16.963,0.0474,0.00,0.6
1584,2014-11-26 23:50:00,-0.1988,0.0000,20.103,19.600,-3.8,17.249,16.939,0.0474,0.00,0.6
1585,2014-11-26 23:55:00,-0.1988,0.0000,19.912,19.600,-4.0,17.177,16.915,0.0474,0.00,0.6
1586,2014-11-27 00:00:00,-0.1988,0.0000,19.579,19.800,-4.1,17.082,16.892,0.0474,0.00,0.6
1587,2014-11-27 00:05:00,-0.1988,0.0000,19.579,20.100,-3.9,17.034,16.868,0.0474,0.00,0.6
1588,2014-11-27 00:10:00,-0.1988,0.0000,20.055,19.500,-3.9,17.034,16.796,0.0474,0.00,0.6
1589,2014-11-27 00:15:00,-0.1988,0.0000,20.317,18.900,-4.1,17.058,16.773,0.0474,0.00,0.6
1590,2014-11-27 00:20:00,-0.1988,0.0000,20.436,18.700,-4.2,17.082,16.725,0.0474,0.00,0.6
1591,2014-11-27 00:25:00,-0.1988,0.0000,20.007,19.400,-4.0,16.987,16.725,0.0474,0.00,0.6
1592,2014-11-27 00:30:00,-0.1988,0.0000,19.770,19.800,-3.9,16.939,16.725,0.0474,0.00,0.6
1593,2014-11-27 00:35:00,-0.1988,0.0000,20.198,19.100,-4.1,16.963,16.677,0.0474,0.00,0.6
1594,2014-11-27 00:40:00,-0.1988,0.0000,20.079,19.100,-4.2,16.915,16.654,0.0474,0.00,0.6
1595,2014-11-27 00:45:00,-0.1988,0.0000,19.222,19.800,-4.4,16.844,16.606,0.0474,0.00,0.6
1596,2014-11-27 00:50:00,-0.1988,0.0000,18.866,20.400,-4.3,16.773,16.534,0.0474,0.00,0.6
1597,2014-11-27 00:55:00,-0.1988,0.0000,18.913,20.100,-4.5,16.749,16.534,0.0470,0.00,0.6
1598,2014-11-27 01:00:00,-0.1988,0.0000,18.461,21.000,-4.3,16.630,16.511,0.0470,0.00,0.6
1599,2014-11-27 01:05:00,-0.1988,0.0000,18.271,21.300,-4.2,16.558,16.463,0.0470,0.00,0.6
1600,2014-11-27 01:10:00,-0.1988,0.0000,18.438,20.700,-4.5,16.511,16.463,0.0474,0.00,0.6
1601,2014-11-27 01:15:00,-0.1988,0.0000,18.414,20.700,-4.5,16.463,16.439,0.0470,0.00,0.6
1602,2014-11-27 01:20:00,-0.1988,0.0000,18.438,20.900,-4.3,16.415,16.392,0.0470,0.00,0.6
1603,2014-11-27 01:25:00,-0.1988,0.0000,18.628,20.600,-4.4,16.415,16.368,0.0470,0.00,0.6
1604,2014-11-27 01:30:00,-0.1988,0.0000,18.366,20.600,-4.6,16.320,16.344,0.0470,0.00,0.6
1605,2014-11-27 01:35:00,-0.1988,0.0000,18.129,20.900,-4.6,16.272,16.320,0.0470,0.00,0.6
1606,2014-11-27 01:40:00,-0.1988,0.0000,18.081,21.100,-4.5,16.201,16.296,0.0470,0.00,0.6
1607,2014-11-27 01:45:00,-0.1988,0.0000,17.915,21.300,-4.5,16.153,16.249,0.0470,0.00,0.6
1608,2014-11-27 01:50:00,-0.1988,0.0000,17.629,21.400,-4.7,16.106,16.201,0.0470,0.00,0.6
1609,2014-11-27 01:55:00,-0.1988,0.0000,17.439,21.800,-4.6,16.010,16.177,0.0470,0.00,0.6
1610,2014-11-27 02:00:00,-0.1988,0.0000,17.391,21.900,-4.6,15.986,16.129,0.0470,0.00,0.6
1611,2014-11-27 02:05:00,-0.1988,0.0000,17.225,22.200,-4.5,15.891,16.129,0.0470,0.00,0.6
1612,2014-11-27 02:10:00,-0.1988,0.0000,17.582,21.900,-4.4,15.891,16.058,0.0462,0.00,0.6
1613,2014-11-27 02:15:00,-0.1988,0.0000,17.915,21.200,-4.6,15.867,16.034,0.0462,0.00,0.6
1614,2014-11-27 02:20:00,-0.1988,0.0000,17.558,21.800,-4.5,15.796,15.939,0.0462,0.00,0.6
1615,2014-11-27 02:25:00,-0.1988,0.0000,17.320,22.100,-4.5,15.772,15.939,0.0462,0.00,0.6
1616,2014-11-27 02:30:00,-0.1988,0.0000,17.677,21.600,-4.5,15.772,15.939,0.0462,0.00,0.6
1617,2014-11-27 02:35:00,-0.1988,0.0000,17.796,21.300,-4.6,15.772,15.939,0.0462,0.00,0.6
1618,2014-11-27 02:40:00,-0.1988,0.0000,18.771,19.700,-4.8,15.939,15.867,0.0462,0.00,0.6
1619,2014-11-27 02:45:00,-0.1988,0.0000,18.771,19.400,-5.0,15.986,15.819,0.0462,0.00,0.6
1620,2014-11-27 02:50:00,-0.1988,0.0000,18.580,19.400,-5.2,15.986,15.819,0.0462,0.00,0.6
1621,2014-11-27 02:55:00,-0.1988,0.0000,18.985,18.700,-5.4,15.986,15.867,0.0462,0.00,0.6
1622,2014-11-27 03:00:00,-0.1988,0.0000,19.579,18.300,-5.1,16.034,15.843,0.0462,0.00,0.6
1623,2014-11-27 03:05:00,-0.1988,0.0000,19.722,18.200,-5.1,16.034,15.819,0.0462,0.00,0.6
1624,2014-11-27 03:10:00,-0.1988,0.0000,20.246,17.700,-5.0,16.129,15.843,0.0462,0.00,0.6
1625,2014-11-27 03:15:00,-0.1988,0.0000,20.436,17.700,-4.9,16.177,15.867,0.0462,0.00,0.6
1626,2014-11-27 03:20:00,-0.1988,0.0000,20.436,17.400,-5.1,16.225,15.891,0.0462,0.00,0.6
1627,2014-11-27 03:25:00,-0.1988,0.0000,20.031,17.100,-5.7,16.296,15.915,0.0462,0.00,0.6
1628,2014-11-27 03:30:00,-0.1988,0.0000,19.460,17.800,-5.6,16.296,15.891,0.0462,0.00,0.6
1629,2014-11-27 03:35:00,-0.1988,0.0000,19.389,17.900,-5.6,16.272,15.891,0.0462,0.00,0.6
1630,2014-11-27 03:40:00,-0.1988,0.0000,20.007,17.100,-5.7,16.249,15.867,0.0462,0.00,0.6
1631,2014-11-27 03:45:00,-0.1988,0.0000,20.079,17.100,-5.6,16.225,15.891,0.0462,0.00,0.6
1632,2014-11-27 03:50:00,-0.1988,0.0000,19.389,17.800,-5.7,16.225,15.891,0.0462,0.00,0.6
1633,2014-11-27 03:55:00,-0.1988,0.0000,19.817,17.400,-5.6,16.201,15.891,0.0462,0.00,0.6
1634,2014-11-27 04:00:00,-0.1988,0.0000,19.960,17.200,-5.7,16.177,15.891,0.0462,0.00,0.6
1635,2014-11-27 04:05:00,-0.1988,0.0000,20.126,16.900,-5.7,16.177,15.891,0.0462,0.00,0.6
1636,2014-11-27 04:10:00,-0.1988,0.0000,20.722,16.700,-5.4,16.201,15.915,0.0462,0.00,0.6
1637,2014-11-27 04:15:00,-0.1988,0.0000,20.531,16.800,-5.5,16.225,15.963,0.0462,0.00,0.6
1638,2014-11-27 04:20:00,-0.1988,0.0000,20.460,16.500,-5.8,16.225,15.963,0.0462,0.00,0.6
1639,2014-11-27 04:25:00,-0.1988,0.0000,20.365,16.400,-5.9,16.225,15.963,0.0462,0.00,0.6
